K_new_from_k1k2,H_mean
-1.379371322895910426e-03,1.112494742346094689e+00
-6.217628330108366796e-01,1.129106699890842780e+00
-4.914208710506358102e-01,6.811567502889604997e-01
1.132862694803758730e-01,1.951596824948250486e+00
-7.657787910131141906e-02,7.346420993017427348e-01
8.957250646770134495e+00,3.669397827990145800e+00
7.990034628185479354e-03,8.938699361867742665e-02
4.672336952406715149e-02,2.490934823845508961e-01
1.309984969850518932e-01,1.558458304895690372e+00
-1.226223204814157058e-01,3.517026699801557021e-01
1.051260793957454753e-01,3.242315212864805285e-01
-4.780831760720986867e-02,3.556939748380004929e+00
-5.865270428126431734e-02,1.579341674836967524e+00
-2.197707292386607558e-01,2.562751708709120280e+00
-7.067809555647788233e-01,4.249756267674540400e-01
-5.044298201355056355e-01,2.239045905131550551e+00
-1.387045006843388648e-03,5.680807272081843384e-02
-9.021944339582442518e-02,1.591299140381810251e-01
-2.174300446174003143e-01,1.980208838929861104e+00
-2.378480175138736552e+00,1.644095882062490466e+00
3.024074718883663415e+00,3.112336818891840107e+00
-2.656159012956130216e-01,1.315666117409660385e-01
-1.435043309758251340e+00,1.127549002684290924e+00
-2.092239654667074511e+00,1.552789398050264058e+00
-3.533442862054316652e-02,1.847903542240324493e+00
-3.438776751837527290e-02,1.669537972919544533e+00
-4.186435660417571758e-01,3.464936812979514613e+00
-1.203441270644201477e+00,5.013429647190745797e-01
-5.524066490436173593e-01,9.454485688437239688e-01
-2.992911813912744676e-02,1.650107623216261477e+00
-7.478749795513671417e-02,1.521436250242241384e+00
-4.369519282374256797e-01,1.169669823298718381e+00
-2.521369060622379310e-01,1.075056721737857046e+00
-4.608460168521403416e-02,1.161624862811971859e+00
-3.458191218845602655e-01,1.218632827001648877e+00
-4.826960163602103671e-02,3.881461625692710915e-01
-1.638144880166701178e-01,5.912954739668987436e-01
-1.554311994057522295e-01,6.184119753196136715e-01
-3.122917394534535651e-01,6.954540428248379147e-01
-1.131368224101940045e+00,3.406073971765006370e+00
-1.890021822401560673e-03,5.723436564793311226e-02
6.580682639445601945e-01,8.112140678911825553e-01
-4.132480825091166404e-02,1.905448261283586853e-01
-8.683167899033494841e-02,4.941427912363601793e-01
-5.438094485849542109e-02,2.629173876972911161e-01
-2.741063054187350967e-04,2.639900950117927136e-01
-2.279811654670263769e-04,1.428695150721486784e-01
1.173623333148005217e-03,1.016543674846005496e-01
-9.666543850147835126e-02,1.342947893607031873e-01
1.351343550798268467e+01,1.629510447605169077e+01
7.125930886639485207e-02,2.669443928356519113e-01
-3.757933138533086748e+00,7.683239003304155323e-01
-1.462856200732912670e+00,1.063934372451523114e+00
3.001802341293854579e-02,7.056770134321431742e-01
-6.985689423762876660e-02,5.005453697937005675e-01
-7.851362804518343674e-01,5.443380300400735283e-01
-4.756046838395113219e-01,7.490753809634148608e-01
-1.172705863561746664e+00,9.936790608148817761e-01
-5.145640274674186943e-01,8.280694829488419728e-01
-1.840728372358797937e+00,1.887962008272266790e+00
-7.804783922936100460e-01,1.038325713923403226e+00
1.423992485234581440e-01,3.773582495765239742e-01
-7.556505838592367796e-01,1.155447156467874770e+00
-1.315367423381438305e-01,4.692647902600398657e-01
3.753104572396070537e+00,3.188033274219297386e+00
-2.509626968381739043e-01,2.779749437820981939e-01
9.861988353047573819e-02,3.140380287966343387e-01
-2.728351882119758876e-01,7.980689998751199221e-01
-4.990154741014934392e-01,8.925183786581609713e-01
-4.477746969793452297e-02,2.949247067362406050e-01
4.876043590874863665e-02,2.208176530731830733e-01
-3.710085474001205696e-01,1.027488914445738644e+00
-5.206463003897466857e-01,1.323729491824181981e+00
-2.517230026719892155e-01,1.458456388275966908e+00
3.614269770314722241e-02,1.901123291718536112e-01
-3.722381286388544153e-01,1.164395357616924587e+00
-3.129350248509334409e-01,1.298487470387138742e+00
-3.899252665489322950e-02,9.234502799914400262e-01
-2.060392804167738012e-01,1.768601635490223201e+00
-8.510652099405330295e-01,1.982310263764014424e-01
-6.882735273912849935e-03,4.588935020923898267e-01
1.493186050710807594e-02,1.286235114865945106e-01
-7.347562333530599510e-02,2.587632068102148519e+00
-1.322033423948258679e-01,4.406198919399376135e-01
-4.687920350798209790e-01,2.043688922792364637e-01
8.068288695574440395e-01,2.004040359012728256e+00
-1.604432791263519153e-03,9.134969158266752487e-01
7.201608558629827073e+00,2.696833002393496326e+00
-3.212532463107926062e-01,1.786057340516430614e+00
8.429678890722967777e-02,8.913449045518060387e-01
-4.757332598061606022e-01,1.673566635882304920e+00
-1.032364012018592403e+00,9.897933771248963453e-01
9.109426323941707815e-02,3.018182619382350773e-01
-1.859720271296201877e-01,1.437115711004824714e+00
2.336596315343236752e-02,1.528592920088025497e-01
-1.101588566486763204e-01,3.812736609315506842e-01
-5.754569138554512797e-01,2.483071167955221092e+00
-2.943916365129994883e-01,1.345536569850117825e+00
-9.006365186147401863e-03,7.991671432191005398e-02
2.106585247596260216e-02,1.451408022437612189e-01
-1.892272605875560121e-01,1.129953298708191722e+00
-1.895293790684588364e+00,1.531383915282759522e+00
-2.237252801559219961e-01,1.315140109445963323e-01
-7.926113333393689647e-03,1.671914822562468039e-01
2.933909662614271330e-01,3.281748687031320166e+00
-1.142556050302788312e-01,1.411377214349182729e+00
-2.244100976028526404e-03,1.462548677299712940e+00
-4.382367317816822372e-02,6.386419505737489510e-02
-4.747079402871987909e-03,5.145984064903072586e+00
-3.702282316339597368e-01,2.160881406667892968e+00
4.336050630423870047e-04,1.180266569068633281e-01
-6.436972359514860076e-02,5.751156383054392141e-01
-1.451219533975080522e-01,5.721292430979150190e-01
-7.539038572820755402e-02,3.995103372247055806e-01
4.827777830201714082e-02,2.848307505712850407e+00
-1.299356491886270726e-01,3.427785801335361260e-01
-2.243833724294971077e+00,8.336725034010917801e-01
-1.505636752042537052e-01,1.221476446602955512e+00
1.326943721263675879e-01,1.062371240767707503e+00
2.889918101675016063e-03,1.260202124976912641e+00
1.854673292280793195e-01,2.082491714663651905e+00
-9.303443947592301977e-02,9.886340969281440794e-01
2.091739280569321000e-02,1.446284647145685831e-01
-7.435481094139101410e-01,8.036673926144383140e-01
8.598109172598208394e-01,1.230028072720425580e+00
-3.030483006039680349e-01,3.891676662221275618e-01
-5.557892280092515628e-04,8.807761564847833846e-02
7.443146420027992871e-01,1.210570629124633690e+01
-1.743471183214368933e-02,2.984366686227099552e-01
3.823203521556219064e-02,7.460255168982963259e-01
-9.661943198758096152e-01,2.439951450494043161e+00
-1.998509804710974835e+00,8.202548999228944648e-01
-3.546279503468555139e-01,2.918449653676546962e-01
-1.159945206885329760e+00,5.614307396904594238e-01
1.868851468499078874e-03,8.342034954470352037e-01
5.475585348786860679e-02,2.339996869396807622e-01
-5.160447704430991545e-01,5.447739361164165572e-01
-9.087212949380573113e-01,2.024698168327364378e+00
1.786449413235030592e-01,1.190941524525262363e+00
3.943262661167791310e-04,2.231658644053483020e-01
6.190598066868304716e-01,2.712938723602317914e+00
-3.834266285129774299e-01,1.204931577829280620e+00
-3.988833060745514136e-01,7.203906945486021618e-01
3.402419975805832109e-01,1.368746431114527873e+00
-5.617642610693270727e-02,1.704068640891477082e-01
7.993256369682104345e-02,2.827234756733530419e-01
-1.064525065203131282e-01,2.218082378398778254e-01
1.112621386472170318e-05,3.335597977083225134e-03
-1.653326297476130358e-01,4.783511567324026936e-01
1.530702089317839965e-01,8.304427898756536752e-01
1.574345071335001289e-01,5.755111589760735225e-01
1.568587113637940397e-03,1.768231962236028465e-01
-5.384200931457115008e-03,9.390488807139486804e-02
1.277057536794058180e-02,2.066875369473898938e-01
-1.336131986518030779e+00,1.938470335623928564e+00
-1.721088859968259582e-02,2.619833119961760270e-01
-2.269958371919530427e-01,1.288362750540190227e+00
-9.699959278410623734e-03,3.195882965340945403e-01
4.891148317863421892e-03,1.791817689567871130e-01
1.014500814620204805e+00,1.457880453919385699e+00
-9.810889106449376812e-03,4.005274388862372498e-02
-2.180731669821667662e+00,2.855002839186561392e+00
4.430089399259182908e-03,2.948410764932741790e-01
3.960274216789089863e+00,2.965669913362380061e+00
2.985567799086697338e+00,2.713138911993922875e+00
2.218941415000578454e-01,4.710564101039894092e-01
-3.933908371489587830e-01,8.067187215285330781e-01
-1.119202197617374051e+00,6.140191175215741204e-01
-6.526614070479985763e-01,8.900317004594306969e-01
-2.023376935598217408e+00,1.168810026808715596e+00
-4.487016885838608915e-01,4.778428324552980722e-01
-3.715676733444923108e-01,4.864897516311033621e-01
8.156986311545297297e-02,2.856043821713052377e-01
-3.352701223273211184e-01,4.418033786107555816e-01
-5.602660674384570827e-01,2.783165979023566550e+00
2.808469010668757093e+00,1.675848743374161787e+00
2.642382372830627824e-01,6.984471045940676692e-01
7.166920124812478643e-02,2.677110405794366765e-01
-3.833320028487585684e-01,8.896390416411591451e-01
-3.667644482226245506e-01,1.619470155473076822e+00
2.633977858996742680e-02,1.622953437100628227e-01
7.107546650786197850e-02,1.106551294394028551e+00
-2.646862340629459465e-01,2.864068737599859138e-01
-1.201809403833219159e-01,1.001243898952477673e+00
1.733717142925146337e-01,4.163792913828864295e-01
-4.021580562669279518e-02,9.370391143814195134e-01
1.417223557885431869e-02,3.642367768561630692e-01
1.901530101619283153e-01,1.002177526581648825e+00
-9.749208221484263748e-02,4.310126699621085744e-01
-3.030975450081817013e-01,3.760308489687388955e-01
-3.101843008410650176e-03,7.237188208266695510e-02
7.739497734261109596e-02,1.737283534343948554e+00
-3.539936734769438265e-01,1.549969889668490142e+00
-2.139506146862593938e-01,1.945954342235518109e+00
-1.115448155378013562e+00,1.161135211485376129e+00
-2.223253400359026966e+00,8.181082106689119282e-01
-2.962510152886780324e-01,6.829976746717684177e-01
-3.552991594910951366e-03,1.813117260612981674e-01
2.262891891568697550e-02,1.578125906340934748e-01
1.559538864724949458e-01,6.874695352903986700e-01
3.296691738464276305e-03,1.036021214261932111e-01
-9.265991450855584066e-01,1.036633077765146238e+00
-3.626117459737600024e-01,1.164422471717573737e+00
-1.418735155966652506e-01,1.619747565104152409e+00
9.562480521813744583e-02,1.040066736592300645e+00
-1.898317087668508207e-01,6.121162783737935653e-01
-1.690851481524072719e-01,5.087782885054411564e-01
-1.102951000884718966e-03,6.037713478983617460e-02
-3.724589570775446723e-02,1.078069280893385828e+00
-6.692522065197767552e-03,2.074922824801474497e-01
-1.988030343680452505e-01,8.434486087518147102e-01
-8.464075905728736526e-02,4.317967842560938685e+00
4.320554849313539697e-02,5.038527502751183107e+00
1.502984797956997021e+01,3.876834788789686126e+00
1.520507443775661327e-01,3.811318531548941735e+00
-3.214139132973957425e-02,2.097829361674261150e+00
-2.194350810370364335e-01,8.143461191538651223e-01
-1.127206858285918246e-02,2.816697560347582119e+00
1.179677315869695313e-02,3.197011846655779532e+00
5.594459009566325053e-02,1.164136305426411111e+00
-1.869496356849812968e-01,1.363279781784936917e+00
1.732431354575840188e-01,1.335557725113087235e+00
-6.784403804110407214e-03,3.020000972455080257e-01
-2.163138794390129238e-02,1.296218080279543106e+00
-1.237558735634413931e-01,1.238302945431174917e+00
1.723413286015157116e-03,1.110883507126026321e-01
-1.258737813323716065e-02,2.338891735665836524e+00
1.293358514135107586e-02,2.341722363281461217e+00
7.477476067502795282e-03,3.585914356952952242e-01
-7.757569710773491722e-02,5.235793397224243195e-01
1.330657688453785320e-02,5.316114088257615222e-01
1.405264937118478816e-02,2.045386617879405566e-01
-4.108013872975012082e-01,2.927156287589365302e-01
-8.025391619316811151e-03,5.639000623067487172e-01
-2.142964540910294424e+00,2.213694853781319249e+00
1.466600865194220499e-03,3.288348554816597491e-01
1.592653998969362483e+01,3.990806934655399374e+00
-5.973972273652435917e-03,2.987294418216425163e-01
-1.392103680638714369e-01,2.546302548507006214e-01
-3.815297007577452271e-01,2.019423933693542672e+00
-5.342006962895835542e+00,1.172528692779539528e+00
2.666306211689236094e-01,7.587662239199380876e-01
8.156412076822036616e-03,1.816576082183383456e-01
2.727428422324978396e-01,1.745430934777074450e+00
-6.598800108299095468e-01,1.103523886748270399e+00
-1.203227249946814750e-02,3.062753065533168131e-02
-3.272168363815861070e-01,2.262568915275072978e+00
2.781163060297988168e-02,6.480235797252087426e-01
-5.861923296744512291e-01,8.750581398972165914e-01
-1.765661118389630468e+00,5.113575964294284404e+00
6.472749179565163713e-01,2.684377025914936432e+00
6.263731569709702907e-01,2.609452268653840612e+00
2.855895439478242648e-01,5.344057858480054657e-01
-5.504106571127358460e-01,2.012706043258768673e+00
-7.170652031742589250e-01,3.973825958967283967e+00
-9.478530499719016456e-02,1.689794330408077305e-01
-3.059495169650958690e-01,4.468451492611492104e-01
-2.198612654529859267e-01,5.124830272295746170e-01
-5.395177690003778205e-03,1.083332751206399630e-01
-9.131738123122163930e-01,1.467892725502539131e+00
-1.143500165560581427e+00,1.635426099787751664e+00
-6.294661503803545832e-01,1.162389258996401553e+00
-1.509094924297507967e-01,6.738783380541998325e-01
-2.019164372788053441e-01,1.148919455244610921e+00
2.457267888962657437e-02,3.555368371960085372e-01
-1.862916560306147606e-01,4.490697595779300499e-01
-3.419483593960886969e-01,1.550353773391677681e+00
-1.622014402160098789e-01,1.737169633384416656e+00
-5.426535856378290196e-02,5.576689839712426489e-01
-7.861204396922730209e-02,1.465090638433484138e-01
2.689943466611453560e-01,5.186466491371031218e-01
-4.512714140859551137e-01,2.760840460298632504e-01
-3.964684204489369868e-01,6.650249449704236371e-01
1.874147594083185320e-01,1.588262059945473093e+00
-1.060650943486000530e+00,5.427337832928336159e-01
4.753046996864004892e-01,1.720303343527611162e+00
1.006240093987033485e-01,3.172128771010145343e-01
-5.227146349995198671e-01,8.978529752801348573e-01
-1.004288695209749338e-01,2.725020291083372292e+00
-7.836825153727945414e-01,2.128853251870927998e+00
-5.416205845055919177e-01,1.435453786964703937e+00
-1.074396507462529460e+00,1.566561175859886523e+00
-3.131020090316258275e-01,1.455614724867325238e+00
-6.676177410724719319e-02,6.490897627280030058e-01
6.158230528845209245e-02,2.481578233472644113e-01
-3.890398611135019169e-01,1.173842949957713655e+00
-3.847586553626630712e-01,5.182846907842243445e-01
-2.469393207124124801e-01,1.350947456361379695e+00
1.549801213218730267e-01,3.936751469446261864e-01
-2.751461208434512473e-01,1.013856298777538800e+00
-2.366707584890349048e-01,2.721685056077043363e+00
7.777422290242291120e-03,4.226312849282637951e-01
2.151147139094202951e-02,1.466678948882202682e-01
1.505906281949559888e+00,3.745261064713421906e+00
-1.537394904081113844e-01,1.213438648303375000e+00
-7.204492258171350805e-02,2.159040942477471248e+00
1.737865321401729501e-01,1.216199313182980024e+00
1.636259816059844677e-02,1.279163717457560134e-01
-1.738655283183212497e-01,4.378974084688327939e-01
3.761921193215418679e-02,7.165039792624934289e-01
-3.196372535506099982e-02,7.476706489939145828e-02
-4.655405235434041944e-01,6.556360168090865637e-01
-5.876826689172961679e-03,7.877575467450034785e-02
4.189048812117589921e-02,1.399118170561361119e+00
-1.274176948248969821e-01,8.663868315299136924e-01
-3.028143661990386204e-01,3.399324867195361310e+00
-5.439929544717264816e-03,1.259320045734165124e-02
-1.262278113980918937e+00,9.405073834941353184e-01
1.902234443524213276e-03,1.193705706894990087e-01
5.081607693409879649e-08,2.254242155006839501e-04
2.548669418564085687e-01,1.813105837853290714e+00
-1.275335518708431148e-01,9.463083519583850856e-02
-5.517777506737250870e-03,7.703949074279858866e-02
2.517180935346135850e+00,1.600028088658010050e+00
1.263214428947932212e-02,1.123928124458113270e-01
-2.642152446708853075e-01,6.937961534191950941e-01
-1.185179805282522703e-01,3.563090921939817246e+00
1.092186153384338415e-02,1.045077104037945293e-01
-1.811644107512856150e-01,1.450311559810130380e+00
-1.574077411055602171e-01,1.474798210898689899e+00
-9.737309344653924392e-02,5.871591210956644824e-01
2.277004751188418247e-02,4.740364051526720912e-01
8.643559251963960424e-03,9.297074406480761166e-02
